Age,MonthlyIncome,YearsAtCompany,TotalWorkingYears,DistanceFromHome,JobSatisfaction,WorkLifeBalance,OverTime,NumCompaniesWorked,TrainingTimesLastYear,Attrition
51,90391,13,15,49,4,1,No,3,0,No
56,49607,5,15,5,1,2,No,4,5,No
39,92331,8,20,23,1,3,No,5,5,No
31,66942,15,15,38,4,1,No,0,2,No
37,102942,15,20,32,4,1,No,1,2,No
51,65422,9,10,3,3,4,Yes,7,5,No
26,40395,6,6,12,1,4,Yes,1,0,No
36,18000,1,4,10,3,3,No,3,1,No
24,20693,3,4,47,3,3,No,3,4,No
25,61304,4,4,43,2,2,Yes,5,1,Yes
33,32866,3,8,8,4,4,No,7,4,No
58,157891,6,31,13,4,1,Yes,0,4,No
40,48582,1,4,29,1,3,No,5,2,No
49,151697,12,27,22,3,2,No,7,3,Yes
55,143848,2,29,39,1,2,Yes,7,0,No
46,87100,15,17,18,3,3,No,6,4,Yes
35,104128,10,17,45,2,4,Yes,4,2,Yes
29,37139,0,11,17,4,2,No,8,0,No
49,117776,8,19,17,3,1,Yes,1,1,No
33,52607,5,9,45,4,4,No,7,1,No
24,91150,5,6,22,1,2,No,0,1,No
60,18000,0,0,5,1,1,No,8,0,No
46,38576,1,3,29,4,1,No,7,4,No
29,67953,0,8,18,1,4,No,2,0,No
42,84208,10,10,13,2,4,No,1,5,No
41,45639,5,9,9,2,4,No,8,5,No
23,21004,0,1,25,4,2,No,4,5,No
28,85771,5,9,26,3,3,Yes,7,1,Yes
46,90855,14,17,18,3,3,No,6,4,Yes
22,37825,3,3,37,3,2,No,3,1,No
60,198199,7,29,41,4,1,Yes,8,2,Yes
46,139988,0,25,45,1,3,No,1,1,No
22,31339,2,4,16,2,4,Yes,6,2,No
33,71275,5,7,30,1,3,No,2,4,No
41,31452,1,5,34,2,1,No,6,0,Yes
27,76161,4,10,19,2,2,No,1,5,No
27,51638,5,9,34,3,1,No,4,4,No
52,56721,0,9,21,2,2,No,6,1,Yes
39,37972,3,3,4,2,2,No,3,3,Yes
41,101608,13,13,49,3,1,No,2,5,No
49,123406,25,31,28,2,1,No,0,0,No
54,45171,5,9,37,4,4,Yes,7,4,No
43,115446,1,25,32,4,2,No,8,4,No
34,104892,3,18,13,3,2,Yes,2,2,No
57,115618,19,32,48,2,3,Yes,3,4,Yes
30,21505,5,5,38,2,4,No,3,6,No
37,52009,2,9,11,4,4,No,0,2,No
39,49266,2,8,2,3,3,Yes,5,5,No
25,18000,3,6,21,2,3,No,5,3,No
39,46728,0,0,12,4,3,No,3,3,No
22,42236,3,3,30,2,4,No,8,6,No
46,123632,1,19,29,1,2,No,1,4,No
47,147233,14,26,19,3,3,No,5,6,No
44,60588,2,8,16,2,1,No,8,3,Yes
53,43639,4,9,39,1,1,No,6,6,Yes
47,136126,14,24,21,1,4,No,0,4,No
45,131305,24,25,15,1,2,No,5,4,Yes
57,57119,5,10,6,4,2,Yes,5,0,No
55,138461,10,26,6,1,4,No,0,4,No
26,88790,7,8,6,4,3,No,3,0,No
23,55060,1,3,35,1,4,Yes,4,5,Yes
43,82964,10,10,14,3,4,No,1,5,No
51,128356,1,23,31,1,3,Yes,1,4,No
24,24229,1,5,24,1,4,No,8,6,No
28,18000,5,12,27,3,3,No,3,5,No
60,116174,13,19,11,4,3,Yes,3,5,No
27,47923,3,10,27,3,3,No,7,0,No
47,24804,0,1,10,3,3,No,7,4,No
39,118363,1,22,6,2,1,No,4,1,No
21,18000,4,5,25,4,2,Yes,3,0,No
57,85320,5,23,45,3,2,Yes,6,2,No
34,75300,11,14,46,2,3,Yes,8,1,No
30,42590,10,10,27,2,3,No,2,2,No
24,58384,1,7,45,4,1,No,0,3,No
35,54653,14,15,10,3,2,Yes,6,6,No
53,109668,11,24,38,4,2,No,4,3,No
58,24564,0,1,42,3,3,No,0,0,No
40,47816,2,9,29,3,2,No,2,0,No
43,55582,2,4,26,2,3,No,0,5,No
56,52114,3,7,33,3,1,No,4,5,No
59,93858,1,13,36,3,4,No,2,2,No
40,105404,7,21,14,2,1,No,1,2,No
22,51779,3,3,37,2,1,No,0,6,No
31,20570,3,3,37,3,4,No,3,6,No
47,106258,14,16,7,4,1,No,8,6,No
37,44322,2,9,29,4,2,No,4,0,No
25,26832,0,6,32,2,1,Yes,1,1,Yes
26,67812,2,10,17,1,4,Yes,8,6,No
25,50596,2,8,38,4,4,No,6,0,No
47,18000,0,0,10,1,2,Yes,5,3,Yes
47,22337,0,0,8,4,3,No,7,6,No
52,65628,4,13,44,1,3,No,0,2,Yes
50,88656,12,15,48,4,1,No,2,1,No
55,153287,10,27,2,1,4,No,0,3,No
34,93877,6,15,12,4,4,No,5,6,No
45,124417,14,22,23,1,3,No,2,4,No
37,53514,0,9,8,3,4,No,0,0,No
60,52567,1,5,4,2,3,No,3,4,No
58,86679,11,15,31,2,1,Yes,8,2,Yes
59,125619,23,23,15,4,4,Yes,3,4,No
44,111092,4,27,49,3,1,No,4,6,No
38,35568,3,3,2,2,2,No,3,3,Yes
59,140393,8,26,24,1,1,Yes,7,2,Yes
27,18000,0,1,42,3,3,Yes,4,5,Yes
49,82218,13,14,27,3,2,No,0,2,No
35,100362,3,18,11,3,2,Yes,3,2,No
38,71809,1,12,16,1,2,Yes,8,2,No
47,129375,1,29,14,1,1,No,2,5,No
53,95149,16,18,35,3,4,No,2,0,No
40,20668,2,3,7,3,3,Yes,3,4,No
32,55357,7,7,45,3,4,No,7,2,No
54,101013,12,25,12,3,1,No,7,1,No
24,59491,0,5,10,1,2,No,8,4,Yes
34,65687,0,18,11,1,2,Yes,4,0,Yes
48,24177,2,2,10,3,4,No,7,4,No
32,74987,2,7,19,4,3,Yes,2,2,No
59,120161,4,23,9,1,2,No,1,2,No
37,60769,11,14,11,1,2,Yes,1,1,No
39,113886,21,21,26,3,3,No,7,0,No
38,111786,12,18,50,3,4,Yes,5,1,Yes
31,20284,1,4,48,1,3,Yes,6,5,Yes
21,43629,1,1,27,2,4,No,8,5,No
47,89835,14,17,17,3,3,No,7,3,Yes
58,37843,3,5,13,1,2,No,1,1,No
55,105217,18,23,24,3,4,Yes,2,4,No
43,111759,13,25,16,4,4,Yes,4,0,No
48,23547,0,0,9,3,3,No,6,6,No
46,86228,13,13,5,1,2,Yes,1,0,Yes
34,69086,4,13,46,4,3,No,1,2,No
39,133816,4,21,48,4,3,No,5,5,Yes
38,111590,12,19,23,1,2,No,6,0,No
52,18000,0,4,41,2,3,No,5,4,Yes
39,77436,6,12,27,4,1,No,4,0,No
46,70957,5,14,9,2,3,No,6,4,No
55,93213,10,11,17,4,2,Yes,6,3,No
58,103915,5,18,42,3,2,Yes,4,4,No
50,163220,10,30,34,2,2,Yes,5,4,Yes
35,80301,5,7,1,3,1,No,1,4,No
27,60687,0,1,29,4,2,No,1,0,No
59,49150,4,13,22,2,1,Yes,1,6,No
26,76144,9,10,30,1,1,No,6,5,Yes
55,92155,9,17,43,1,1,No,8,1,Yes
58,87158,1,18,36,3,4,Yes,7,5,No
39,71635,7,9,44,1,3,No,5,1,No
54,148832,5,30,37,1,1,Yes,7,0,No
36,89087,4,19,12,2,1,No,3,1,No
43,38900,2,4,35,1,2,Yes,7,3,Yes
25,71063,6,6,22,4,3,No,5,2,No
33,33070,3,7,8,4,3,No,7,4,No
33,105885,10,16,26,3,3,No,1,1,No
50,82850,17,20,2,3,1,Yes,5,5,No
25,58068,5,7,45,1,2,Yes,8,1,Yes
29,46894,0,12,7,3,3,No,6,4,No
31,45690,0,10,29,2,2,No,5,2,No
35,93658,17,17,5,3,2,No,3,2,No
43,18000,0,0,23,3,1,No,1,6,No
26,53989,1,4,38,3,3,Yes,2,3,No
47,100414,10,25,29,4,3,No,3,3,No
31,81980,11,14,44,3,2,No,6,4,No
54,57267,1,2,28,2,3,Yes,2,3,No
44,80956,9,14,21,1,3,No,1,4,No
46,31649,1,2,36,2,3,No,3,4,No
46,119079,1,19,6,4,4,Yes,6,1,No
45,102529,9,13,11,3,2,Yes,1,3,No
33,61936,4,15,38,2,3,Yes,4,1,Yes
52,24130,1,1,4,2,4,Yes,8,2,No
29,53458,4,13,42,4,2,Yes,5,5,No
47,124912,10,31,4,4,2,No,3,2,No
36,64242,8,11,14,1,1,No,1,5,No
21,18783,2,3,49,4,1,No,3,3,No
26,48134,0,8,32,4,3,No,5,3,No
28,62509,10,12,11,4,4,Yes,8,5,Yes
26,59588,2,8,10,3,3,No,0,5,No
38,124297,2,19,4,1,4,No,1,2,No
56,153113,7,27,4,1,4,No,0,3,No
59,27761,1,3,34,1,1,Yes,0,3,Yes
45,146056,18,29,35,2,4,Yes,8,3,No
50,136128,21,22,25,3,4,No,1,4,No
32,106900,1,14,33,1,4,No,6,1,No
24,18000,3,4,10,3,3,No,5,3,No
29,83650,8,11,5,4,4,Yes,4,1,No
48,101625,12,23,18,2,1,Yes,6,3,Yes
30,87722,5,10,22,2,2,No,3,3,No
25,18294,2,7,20,2,3,Yes,7,0,No
39,58353,3,16,25,4,1,No,5,6,No
47,110561,5,23,42,2,3,Yes,1,0,Yes
42,116261,22,22,31,4,1,No,7,2,No
42,45928,2,4,36,4,2,No,3,2,No
52,167819,2,26,32,4,2,No,5,2,No
25,59259,6,7,46,1,2,Yes,8,1,Yes
55,43546,5,15,6,1,2,No,5,4,No
38,106771,15,22,13,1,3,No,7,1,No
48,87918,8,13,31,1,1,Yes,3,5,No
56,84469,4,8,44,1,1,Yes,0,6,Yes
22,18203,1,5,28,2,4,Yes,3,2,No
21,26110,1,2,13,4,4,No,8,6,No
23,53101,3,6,18,2,1,Yes,1,6,No
60,48656,0,2,34,2,4,No,1,3,No
31,61808,8,10,48,1,1,Yes,5,0,No
33,57562,1,13,1,4,1,No,7,3,No
29,25500,5,11,9,2,2,No,6,6,No
44,136974,18,28,49,1,2,No,1,0,No
46,31464,1,2,36,2,4,No,5,4,No
60,123024,0,31,33,3,4,No,2,1,No
40,75814,14,22,21,4,4,No,0,0,No
46,147905,1,27,46,1,1,No,4,3,No
41,31320,0,6,33,2,1,No,7,0,Yes
48,32400,0,4,30,2,2,Yes,5,4,Yes
44,117317,3,18,5,4,4,Yes,6,2,No
38,76563,6,12,27,4,1,No,1,0,No
47,130300,24,25,38,3,2,No,2,6,No
54,68320,17,17,35,3,3,No,4,5,No
43,132370,23,24,12,1,2,No,6,4,Yes
35,76570,15,15,28,3,2,Yes,2,5,Yes
32,29995,2,5,34,2,1,No,3,3,No
46,104430,7,22,37,2,2,Yes,3,5,Yes
60,180993,11,28,36,1,4,Yes,8,2,No
37,107313,6,19,45,3,1,Yes,7,4,Yes
42,52060,0,5,23,3,3,Yes,6,3,No
53,110925,9,16,15,1,1,No,2,5,No
33,32646,3,5,8,4,3,No,8,4,No
58,46730,6,17,9,4,4,No,0,5,No
51,145482,17,33,45,3,4,No,8,4,Yes
53,154524,27,27,47,4,1,Yes,6,4,No
32,66660,8,14,42,2,2,Yes,3,3,Yes
36,27712,7,10,50,4,1,No,6,4,No
27,55512,6,9,9,1,4,No,2,6,No
41,54800,2,5,3,2,3,Yes,7,6,No
39,18350,2,4,9,1,3,No,6,6,No
38,101843,13,16,18,2,1,Yes,0,3,Yes
57,145315,3,32,37,1,1,Yes,5,0,No
38,92753,16,16,6,3,1,No,1,4,No
41,61205,1,8,50,4,1,No,1,1,No
58,137462,20,26,20,1,2,No,7,3,No
44,86637,0,20,38,4,4,No,3,6,No
50,117903,1,28,23,2,2,No,5,3,No
39,46717,4,10,32,4,3,No,3,0,No
50,109211,4,8,32,1,4,Yes,2,6,No
40,81866,0,13,42,4,4,No,4,0,No
28,50192,10,11,14,2,4,No,3,2,No
28,62523,8,11,5,2,1,Yes,2,4,No
50,147591,17,32,33,2,3,No,4,3,No
53,44809,10,10,4,1,3,Yes,6,1,No
40,86682,18,18,3,4,3,No,2,4,No
30,82969,5,15,1,4,1,No,2,0,No
22,58889,0,6,39,4,1,Yes,8,4,No
48,170757,26,27,45,3,2,No,3,2,No
51,57883,0,3,9,4,4,Yes,2,5,No
58,130388,22,23,11,3,4,Yes,2,3,No
38,94753,16,20,13,2,4,No,8,5,No
40,72559,5,12,24,3,1,No,0,0,No
39,29755,5,5,25,1,3,Yes,2,2,Yes
55,126108,19,32,50,2,4,Yes,2,4,Yes
41,19295,2,5,31,2,2,Yes,6,1,No
34,57415,1,12,3,4,2,No,7,4,No
38,82095,7,19,40,3,4,Yes,8,4,No
27,44841,0,7,32,4,3,No,4,4,No
53,32574,2,2,41,1,2,No,3,4,Yes
34,57448,3,17,23,2,2,No,1,4,No
47,41502,1,10,12,1,3,Yes,1,4,No
40,44137,5,8,36,2,4,No,2,6,No
25,95628,5,7,15,4,2,No,6,4,No
59,84693,4,20,6,1,2,No,2,5,No
49,43452,0,2,47,3,3,Yes,3,2,Yes
47,141753,19,29,35,2,4,Yes,8,3,No
45,153896,2,27,42,1,2,No,5,4,No
24,49590,4,4,12,2,3,No,6,6,No
32,42107,11,11,48,3,2,Yes,7,3,No
48,93919,6,15,42,4,3,No,8,3,No
37,79695,15,18,18,2,1,Yes,3,0,Yes
21,21126,3,5,30,3,1,No,6,2,Yes
42,18000,2,4,31,3,4,Yes,1,5,No
40,34083,3,7,39,1,3,No,6,0,No
47,54308,5,5,34,4,4,No,2,3,No
26,74520,1,9,40,4,3,No,6,6,Yes
51,70060,7,14,17,1,1,No,2,3,Yes
43,83713,9,11,16,2,4,No,1,5,No
41,82895,10,12,17,2,4,No,1,5,No
59,162225,4,24,27,2,3,Yes,1,5,Yes
49,105414,5,8,34,1,4,Yes,2,6,No
32,67964,14,14,8,1,3,No,1,0,No
29,51646,1,13,8,2,3,No,6,5,No
48,99759,13,18,5,4,3,Yes,1,2,No
55,125875,16,21,26,3,4,No,2,2,No
54,94089,7,9,43,3,2,No,8,4,No
59,141402,12,26,4,2,4,Yes,2,0,No
26,28668,3,6,40,4,2,No,6,5,No
43,114744,5,27,42,2,2,Yes,0,0,Yes
36,57612,8,18,12,3,4,No,7,3,No
22,47942,3,7,2,3,3,No,5,0,No
48,137067,2,18,16,1,3,No,2,1,No
23,35877,0,6,6,4,2,No,8,4,No
21,41047,1,1,43,4,3,Yes,7,5,No
24,49335,3,5,44,2,4,No,3,0,Yes
53,128218,29,31,5,1,4,Yes,6,3,No
49,71098,8,10,17,1,2,No,7,3,No
57,80054,7,8,16,1,1,Yes,1,1,No
31,28299,1,5,35,1,1,No,4,4,No
50,137554,7,29,5,4,2,No,8,5,No
25,18000,3,6,21,3,3,No,5,3,No
38,109117,2,20,4,1,2,Yes,6,1,No
41,110986,12,26,16,4,4,Yes,5,0,No
55,44390,1,3,19,4,2,Yes,3,5,Yes
40,97470,6,22,19,1,3,Yes,3,1,No
57,122056,27,30,5,4,3,Yes,3,5,No
51,106994,15,22,6,4,3,Yes,3,4,No
49,18077,0,0,22,1,3,Yes,3,6,No
50,159146,8,30,50,2,4,No,7,4,No
36,62312,0,10,50,2,4,Yes,6,4,No
26,50038,7,8,40,2,3,No,8,2,Yes
42,111275,14,15,46,4,3,Yes,7,1,No
58,25306,1,4,42,3,3,No,0,0,No
53,83229,4,14,45,1,3,No,6,0,No
40,45836,0,4,39,4,2,No,4,1,No
58,51191,0,2,6,1,1,No,1,5,Yes
22,26931,1,7,33,2,1,Yes,1,1,Yes
40,123229,19,23,49,1,2,No,7,3,No
33,62549,1,15,41,3,3,Yes,7,0,Yes
60,140169,0,26,36,1,1,No,4,4,Yes
53,35307,2,2,44,1,4,No,5,1,No
41,102953,13,13,46,4,1,No,3,5,No
23,50717,3,7,15,2,1,Yes,2,6,No
35,68464,10,11,12,1,1,No,1,5,No
52,122227,26,27,31,3,1,No,1,1,No
58,131891,17,29,44,2,3,Yes,1,2,Yes
27,66463,8,8,8,2,1,Yes,2,3,No
51,104211,6,12,26,3,3,Yes,0,0,Yes
51,73462,10,15,33,3,1,No,5,4,No
54,44015,0,3,22,4,3,Yes,5,5,Yes
49,138870,19,26,15,2,1,No,2,5,No
44,18000,1,1,28,3,4,No,2,1,Yes
35,39817,2,4,21,4,1,Yes,2,3,Yes
55,81338,15,21,47,2,2,Yes,4,3,No
27,55149,5,6,18,1,1,No,6,6,Yes
47,19150,2,6,30,4,2,No,0,6,No
53,171136,24,24,46,4,2,No,6,4,No
39,77548,0,12,40,4,4,No,4,1,No
51,128905,18,32,32,1,3,No,5,4,No
55,107212,29,31,30,3,3,No,2,5,No
38,33683,0,4,1,1,4,No,3,5,Yes
46,126799,14,21,24,1,3,No,0,4,No
32,64168,4,15,48,4,3,No,1,1,No
56,117162,15,20,6,3,1,No,8,6,No
47,102558,2,20,28,1,4,No,4,0,No
42,139482,4,22,12,4,1,Yes,8,1,No
30,58035,1,12,23,4,3,Yes,0,5,No
57,173003,8,33,1,1,1,No,7,1,No
48,75552,3,16,12,4,3,No,6,6,No
51,100336,11,11,43,2,1,No,5,3,Yes
22,42133,2,2,45,4,2,Yes,7,6,No
39,82852,2,10,38,1,1,Yes,2,6,Yes
54,56282,5,10,50,1,4,No,0,1,No
25,57075,0,8,26,1,2,No,8,6,Yes
56,147505,3,31,37,1,1,Yes,7,0,No
37,25771,4,6,18,4,2,No,7,0,No
24,18022,0,7,27,4,2,No,0,6,No
33,21955,0,1,38,1,2,No,2,1,Yes
52,171898,0,27,33,4,2,No,6,2,No
45,18000,0,2,29,3,4,No,2,1,Yes
59,143245,10,28,2,2,4,Yes,3,0,No
23,18000,0,4,28,3,2,Yes,3,3,No
57,136474,25,33,30,1,2,Yes,7,2,No
22,18000,5,6,17,4,2,No,2,6,No
60,148503,9,26,10,3,1,No,5,2,No
51,128857,9,19,17,3,1,Yes,1,0,No
34,82236,1,15,32,1,2,No,6,4,No
24,45468,0,6,5,3,4,No,4,1,No
53,168243,28,28,45,4,1,Yes,7,4,No
47,38779,2,2,26,3,1,No,6,3,No
21,40379,0,3,43,1,4,No,1,1,No
45,72771,2,14,10,4,4,Yes,8,4,No
52,83550,5,16,44,1,3,No,8,1,No
52,65361,8,13,24,4,3,No,2,1,No
22,18000,0,6,20,4,4,No,2,4,No
52,87988,16,20,20,2,2,No,4,5,No
41,51008,6,13,43,3,2,Yes,1,4,Yes
57,108748,3,6,2,2,2,Yes,6,5,Yes
32,78135,8,14,30,3,4,Yes,1,3,No
28,28736,0,0,27,2,4,No,6,6,No
54,152853,23,32,37,3,1,No,7,0,No
44,67641,5,6,40,4,2,Yes,2,1,No
53,168392,11,30,32,4,3,No,5,4,No
50,135416,18,21,27,3,3,No,1,3,No
48,108134,3,19,25,1,3,No,3,0,No
54,63767,0,10,24,2,2,No,4,3,Yes
26,72182,0,8,44,3,4,No,2,4,No
33,48659,1,9,22,3,1,Yes,0,3,Yes
38,101794,11,20,8,4,4,No,4,5,No
22,53440,0,5,24,4,4,No,8,1,No
35,75094,5,16,48,2,3,No,6,1,No
27,43803,3,3,9,3,3,No,3,4,No
26,41242,6,6,48,4,1,Yes,3,3,Yes
59,130902,6,21,27,3,3,No,8,4,No
56,20658,1,7,17,2,1,Yes,1,0,No
55,118205,28,28,7,1,4,Yes,5,2,No
38,81342,8,20,40,3,4,Yes,7,3,No
32,97771,5,15,25,4,1,No,5,1,No
55,32937,7,7,12,4,4,No,7,6,No
24,37250,1,4,4,4,1,No,7,3,No
46,127571,14,30,16,2,3,Yes,5,3,Yes
59,45051,8,8,40,4,2,Yes,7,4,No
50,53991,1,4,21,2,4,Yes,2,1,Yes
35,18000,1,2,40,4,2,Yes,7,1,No
45,87011,12,12,2,2,4,No,6,3,No
59,136653,9,25,27,1,1,Yes,6,2,Yes
54,57460,8,9,7,1,1,No,0,2,No
33,69783,15,15,30,3,2,Yes,2,6,Yes
52,86402,3,18,27,1,1,No,0,1,No
22,34302,1,5,9,2,2,No,0,1,No
58,112821,4,18,41,4,1,Yes,4,4,No
23,19265,2,2,35,3,1,No,6,4,Yes
54,100152,16,19,38,3,4,No,3,1,No
57,25625,1,1,2,1,4,Yes,7,3,No
54,64113,3,8,27,1,3,No,5,6,No
48,45429,0,1,48,3,3,Yes,2,4,Yes
32,94692,12,12,13,1,3,Yes,7,5,Yes
28,47528,6,10,28,1,2,Yes,3,5,Yes
27,65013,7,9,2,2,1,Yes,4,2,No
37,34228,2,4,34,1,2,No,1,4,No
53,56238,13,17,1,3,3,No,6,2,No
52,18993,0,6,13,2,3,No,8,6,No
60,68146,1,10,23,3,3,No,7,3,No
50,79151,8,18,42,3,3,No,8,2,No
54,79158,3,5,42,2,2,Yes,4,3,Yes
41,35402,8,9,11,1,4,Yes,5,0,No
25,45236,2,2,25,4,1,No,1,3,No
52,87059,2,17,27,1,1,No,0,0,No
42,100587,1,18,39,2,3,No,4,4,No
34,68583,7,7,33,4,2,Yes,8,3,No
31,113860,6,16,10,4,2,No,5,1,No
34,34648,1,4,7,4,3,No,5,0,No
51,173064,1,26,34,4,2,No,5,3,No
30,74849,10,13,44,2,1,No,1,2,Yes
25,52289,0,5,23,4,3,No,1,4,No
22,39373,1,4,14,2,3,Yes,1,4,No
60,53332,2,13,8,2,4,No,8,5,No
26,37584,5,5,2,4,2,No,1,5,No
42,125961,1,23,37,3,1,No,6,3,No
51,43767,3,8,13,3,1,No,5,1,Yes
38,119532,2,20,6,1,4,No,1,3,No
31,53907,6,11,48,4,4,Yes,1,1,No
60,132411,9,28,25,1,1,Yes,7,3,Yes
22,18000,5,5,12,1,1,No,7,4,No
55,82910,3,5,45,2,2,Yes,4,3,Yes
27,75767,1,8,50,3,4,No,5,1,Yes
31,59541,0,11,23,4,3,Yes,0,6,No
38,115640,2,15,11,1,1,Yes,5,2,No
40,99990,16,21,39,3,2,No,5,2,No
32,57228,13,16,37,1,1,No,3,1,No
31,50390,5,7,16,4,1,Yes,2,6,Yes
25,46739,4,5,7,2,3,No,5,5,No
23,46697,2,5,27,2,1,No,6,5,No
23,27955,1,5,38,2,4,Yes,0,4,No
29,80167,2,7,38,3,2,No,7,2,No
22,41319,3,4,2,3,2,Yes,4,2,No
27,65638,8,8,28,1,2,No,6,3,Yes
27,45538,0,7,32,4,2,No,4,5,No
50,93484,12,15,46,4,1,No,0,1,No
24,51814,0,4,13,2,2,No,4,1,No
54,33104,2,5,41,3,4,No,5,6,No
44,104338,0,11,18,4,3,No,4,3,No
27,18000,0,2,40,3,4,Yes,4,5,Yes
57,62679,10,11,46,3,2,No,5,6,No
22,19945,2,5,49,3,3,No,3,5,No
57,136591,23,26,21,2,4,No,6,4,No
22,43851,3,3,5,4,3,No,5,0,No
36,96597,16,18,9,2,1,No,7,3,No
35,94399,8,21,40,3,4,No,5,3,No
37,31613,4,6,11,1,3,No,4,5,No
50,79528,7,15,35,3,3,No,1,1,No
39,82753,7,19,38,3,4,Yes,7,5,No
23,18089,2,5,8,3,4,Yes,8,4,Yes
21,41196,4,4,2,3,2,Yes,4,2,No
23,42486,0,6,10,2,4,No,8,2,Yes
25,58150,4,5,43,4,2,No,1,2,No
26,37145,1,7,36,1,4,Yes,0,3,Yes
38,31755,0,0,1,1,4,No,3,4,Yes
31,52952,4,10,15,2,3,No,7,3,No
57,80457,0,17,43,1,2,Yes,5,0,Yes
22,40997,2,5,42,4,3,Yes,7,6,No
60,40182,1,7,3,2,2,No,7,6,No
59,172650,7,33,1,1,1,No,7,2,No
49,78929,6,12,16,2,2,No,5,0,No
39,109496,4,21,28,1,4,No,1,3,No
27,51078,6,8,25,2,1,No,0,3,Yes
47,37728,0,0,46,3,3,No,3,1,No
52,94433,11,13,41,2,1,No,5,3,Yes
46,140367,18,28,47,1,2,No,2,1,No
22,27207,2,4,45,3,3,No,8,6,Yes
34,76009,11,14,17,2,3,Yes,7,3,No
21,18678,1,1,31,3,1,No,5,5,Yes
58,162928,24,32,8,1,2,No,1,0,No
34,70378,6,17,39,4,3,No,6,0,No
41,34152,4,10,41,1,2,No,5,1,No
30,53245,4,7,16,4,1,Yes,2,6,Yes
57,32108,0,2,19,1,1,No,4,6,No
35,18352,1,2,44,1,2,No,8,0,No
53,23141,0,1,1,1,4,Yes,7,4,No
38,86214,1,11,43,4,4,No,5,2,No
50,160760,2,32,41,3,3,No,2,4,No
42,70173,8,12,48,4,1,No,0,0,No
56,53417,2,7,34,3,1,No,3,6,No
44,127689,3,25,47,4,2,No,4,6,No
44,92938,4,6,29,1,2,No,5,6,No
42,115964,19,24,25,4,1,No,4,2,No
32,86739,0,14,12,1,1,No,4,1,No
29,18781,0,0,25,1,2,No,6,3,No
55,70308,6,12,9,2,2,No,7,0,No
21,49650,0,4,13,1,3,Yes,8,6,Yes
35,88697,8,17,42,3,4,No,7,5,No
24,43763,3,6,21,1,3,No,5,1,No
30,38042,2,5,9,4,3,No,5,0,No
53,36618,0,5,45,3,3,Yes,8,4,Yes
32,47024,0,9,28,3,1,Yes,1,4,Yes
52,60778,2,8,31,4,2,Yes,2,4,Yes
60,129665,24,33,28,1,2,Yes,6,2,No
27,18723,0,3,38,2,4,No,5,0,No
37,127081,7,15,22,4,3,No,0,2,No
26,18304,0,2,4,4,4,No,6,4,No
31,45531,1,13,32,1,3,No,4,2,No
25,48800,6,7,46,1,3,Yes,8,1,Yes
38,35534,8,11,14,3,4,No,3,0,No
50,121646,17,21,5,2,1,No,7,5,No
41,53314,3,10,50,2,1,No,4,4,No
44,121553,17,23,37,3,4,No,6,1,No
37,79624,10,15,18,3,3,Yes,1,5,Yes
32,37889,3,3,46,2,1,Yes,0,6,Yes
41,75188,6,15,46,1,1,No,2,2,Yes
45,110321,6,20,39,1,2,Yes,3,3,Yes
49,47881,13,15,1,4,4,No,8,6,No
41,92736,1,17,12,3,3,No,4,1,No
52,123471,27,27,31,3,1,No,2,0,No
42,81125,9,9,14,2,4,No,1,4,No
29,20159,0,4,50,1,3,Yes,3,4,Yes
37,76095,2,13,16,1,2,Yes,8,3,No
49,132445,19,29,41,1,2,No,0,1,Yes
26,30595,1,1,4,2,2,No,8,0,No
55,52196,1,6,37,3,1,No,3,5,No
28,74524,6,12,18,2,2,No,3,3,No
28,27254,1,9,44,2,2,No,5,0,No
56,43748,0,3,22,4,3,Yes,2,5,Yes
25,43605,0,3,37,1,3,No,2,5,No
43,102169,18,21,15,3,1,No,8,0,No
48,81643,22,23,13,3,4,No,5,6,No
42,124804,17,24,45,3,4,No,7,1,No
45,59310,0,11,23,4,1,No,7,4,No
40,33427,0,0,12,1,4,No,4,6,No
49,65815,8,8,7,4,2,No,1,1,No
26,30801,0,0,8,3,2,No,7,1,No
25,46076,3,11,31,2,3,No,4,1,No
48,134348,8,28,2,3,2,No,7,5,No
58,172981,6,29,39,3,1,No,4,2,No
32,75873,8,14,30,2,4,Yes,5,3,No
50,144414,17,32,33,2,3,No,5,4,No
32,61506,1,14,8,1,3,No,5,5,No
49,23687,0,2,4,3,3,No,8,6,No
37,53282,1,2,21,4,3,No,4,3,No
42,78824,13,23,17,4,4,No,0,0,No
53,109528,17,19,38,3,4,No,3,1,No
26,38356,0,5,37,1,3,Yes,1,2,Yes
29,68190,8,11,18,3,1,No,4,2,No
34,93117,14,14,5,3,2,No,2,1,No
21,29187,0,2,42,1,1,No,8,1,Yes
57,148493,12,27,11,1,2,No,7,0,No
59,94866,7,21,43,3,2,Yes,4,2,No
53,127673,22,27,23,3,1,Yes,5,4,No
41,119630,1,24,32,4,2,No,7,3,No
46,18000,1,4,49,2,2,No,0,5,No
53,43645,7,9,25,1,4,Yes,3,0,No
37,52827,2,12,3,3,4,Yes,0,2,No
39,99516,16,22,14,2,3,No,6,0,No
38,138332,3,23,20,4,2,Yes,2,4,No
47,97721,14,17,4,4,2,No,8,3,No
50,57192,3,3,18,1,1,No,6,5,No
39,107327,16,21,31,3,1,No,4,1,No
50,98859,3,21,21,4,4,No,4,5,No
