Age,Income,LoanAmount,CreditScore,EmploymentYears,ExistingLoans,MonthlyDebt,LoanTerm,PreviousDefault,HomeOwnership,Default
21,780201,682247,544,2,4,26408,48,Yes,Mortgage,0
44,940743,713036,850,13,1,12523,36,No,Rent,0
65,460148,136477,792,19,5,30078,60,Yes,Own,0
55,854741,347991,669,26,5,39225,60,No,Own,1
45,567466,695127,744,21,2,8766,60,No,Rent,0
29,583669,1114940,607,12,3,28552,36,No,Rent,1
27,900179,757457,850,10,5,31392,84,Yes,Rent,0
32,929704,468945,711,12,4,44231,36,Yes,Rent,0
22,150000,95862,704,0,5,37595,60,No,Own,1
42,1309040,350664,717,14,0,17505,36,No,Rent,0
27,1036511,724531,669,8,0,3682,60,No,Own,0
60,719103,178209,598,28,3,27195,84,No,Rent,0
38,392651,409031,635,11,2,16637,36,No,Mortgage,0
54,1155682,906516,626,6,4,26952,48,No,Rent,1
59,668984,517268,666,15,0,0,60,No,Rent,0
53,1190139,661607,850,0,3,15311,24,No,Own,0
52,792557,258616,665,18,3,16697,60,No,Mortgage,0
55,774244,329246,677,22,5,22582,84,No,Rent,0
55,957890,66177,700,17,0,5998,60,No,Rent,0
51,908074,797127,676,23,1,16566,48,No,Rent,0
21,243803,270900,731,2,0,6375,36,No,Mortgage,0
25,315676,801995,667,10,5,30953,60,No,Own,1
21,161959,411787,478,4,0,16817,84,No,Rent,1
25,579089,647673,637,9,4,43748,60,No,Own,1
55,659527,357801,772,9,1,38203,12,No,Mortgage,0
43,460171,475719,556,9,2,23725,48,No,Rent,0
29,1104472,312905,748,10,4,32064,12,No,Own,0
33,622642,1068937,682,12,3,34614,36,Yes,Mortgage,1
28,472421,311228,666,8,4,32806,48,Yes,Own,1
65,150000,701338,643,33,3,39488,24,No,Rent,1
58,771311,996319,597,23,4,19859,36,No,Rent,1
21,710973,776645,657,6,0,23520,48,Yes,Rent,0
57,671285,338366,680,2,5,50939,84,No,Own,1
53,840976,802669,674,29,0,10985,60,No,Rent,0
55,542348,1289431,740,22,4,29835,60,No,Mortgage,1
29,709961,800390,823,12,1,25967,36,No,Rent,0
53,1329147,444630,517,22,3,34290,60,No,Rent,0
58,1182931,394259,607,6,3,33381,36,No,Rent,0
62,190023,363437,697,2,2,36742,24,No,Rent,1
40,704994,50000,722,1,5,34696,60,No,Rent,0
38,1161582,698622,633,19,2,40131,36,Yes,Rent,0
57,1317797,990136,541,22,4,32015,60,No,Own,0
31,362006,814050,615,12,4,30763,60,No,Rent,1
29,536184,682340,628,8,4,43894,60,No,Own,0
46,341964,845785,465,30,1,6145,36,No,Mortgage,1
25,515888,91803,699,4,2,31417,48,No,Own,0
37,525968,729763,850,24,0,277,60,No,Rent,0
37,1517111,1263886,615,0,4,24502,36,Yes,Mortgage,0
22,213020,595411,669,0,4,27614,24,No,Rent,1
63,1116789,690386,785,0,4,39677,12,No,Mortgage,0
21,561994,225048,675,7,3,19942,48,Yes,Mortgage,0
48,457541,254468,609,9,1,11044,60,No,Rent,1
55,150000,479216,664,23,3,45215,60,No,Mortgage,1
30,840334,1189030,545,8,3,22290,84,Yes,Mortgage,1
40,1138832,412232,597,9,1,20331,48,No,Own,0
43,460234,178611,567,12,2,13432,60,No,Rent,0
62,848096,262068,736,16,2,15866,36,No,Rent,0
43,640133,433640,709,17,2,9973,60,Yes,Rent,0
59,1044042,50000,725,7,1,21574,60,No,Mortgage,0
63,851791,1014411,726,0,2,33296,36,Yes,Own,0
63,530071,50000,481,22,1,24790,60,No,Mortgage,1
43,926572,50000,843,24,3,23182,84,No,Rent,0
51,386181,567190,706,13,4,29468,36,No,Own,0
57,952496,289730,781,5,5,41337,48,Yes,Mortgage,0
38,715205,74556,740,3,5,37860,60,No,Rent,0
47,150000,319189,710,23,1,9071,60,No,Rent,0
32,620613,995572,690,16,4,33939,36,Yes,Mortgage,0
47,386065,651180,705,6,1,13206,84,No,Rent,1
31,737491,176088,701,17,3,30996,24,No,Mortgage,0
65,859434,576362,651,29,2,24941,36,No,Mortgage,0
29,877476,283216,597,10,1,19674,24,Yes,Rent,1
53,696281,50000,626,18,4,13508,60,No,Mortgage,0
34,282703,520824,608,18,1,7505,48,No,Mortgage,1
34,656857,1198980,809,13,1,23679,24,No,Rent,0
29,518244,898477,781,6,2,20669,84,No,Rent,0
56,580249,576583,679,0,5,14661,48,No,Rent,0
40,365206,50000,731,15,2,18835,36,No,Own,0
52,953303,373083,706,13,1,19760,60,No,Mortgage,0
29,958082,78941,765,13,3,28808,60,No,Rent,0
49,938699,405209,638,28,3,40509,36,No,Rent,0
25,922702,825020,533,9,2,30281,60,No,Rent,0
46,815578,50000,557,25,1,430,36,No,Rent,0
26,831959,664569,628,14,5,47169,24,Yes,Mortgage,0
61,309720,50000,850,31,4,28050,24,No,Own,0
43,745224,918925,647,10,1,19255,36,No,Rent,0
50,792075,50000,587,17,5,44909,24,No,Mortgage,1
41,806956,996794,588,13,3,19685,48,No,Mortgage,0
62,1275865,694456,672,15,4,45381,60,No,Rent,0
22,613794,1076711,745,5,1,4347,36,No,Own,1
54,695411,508743,709,29,4,43653,24,No,Own,0
33,221808,1052019,578,12,0,4753,60,Yes,Own,1
25,1466218,605429,591,6,4,24473,60,No,Own,0
64,542150,229362,618,29,3,26338,12,Yes,Own,0
33,640446,1139563,591,12,2,26835,36,No,Rent,1
39,520354,263997,755,10,5,44352,24,No,Rent,0
25,489986,517050,850,12,2,33531,84,No,Rent,0
44,581560,699365,756,24,1,12190,60,No,Rent,0
54,1137447,791577,639,22,4,38430,60,No,Rent,0
56,1167179,201935,683,21,1,38095,60,No,Rent,0
47,865388,752318,542,27,0,28663,12,No,Rent,0
49,979822,380683,637,22,0,12124,48,No,Rent,0
38,918822,751864,466,5,1,17910,48,No,Own,1
47,1230863,396752,729,29,2,35798,60,Yes,Mortgage,0
36,368608,286454,639,19,0,3780,60,No,Rent,0
65,978741,419971,769,18,2,25318,36,No,Mortgage,0
26,278828,1042662,715,5,3,39042,60,Yes,Own,1
43,280304,95619,706,17,3,16231,84,Yes,Own,0
52,846290,499171,592,13,4,47202,36,No,Rent,0
40,1370808,795958,552,24,3,28791,48,No,Mortgage,0
52,931222,486113,698,13,0,20016,60,No,Mortgage,0
49,710498,398589,676,6,0,7959,60,No,Rent,0
65,311815,620036,615,2,5,37123,12,No,Mortgage,1
32,787215,1315242,720,12,3,11707,48,No,Rent,0
39,429521,50000,734,22,3,22513,48,No,Own,0
40,1492129,952811,757,26,3,26264,36,No,Own,0
24,815750,50501,686,5,4,59396,36,No,Mortgage,0
30,358159,455199,638,12,1,0,24,Yes,Mortgage,1
65,571625,788306,743,23,1,25654,36,Yes,Own,1
30,471157,52571,711,5,2,30577,48,No,Own,0
58,320450,452545,713,14,3,36843,36,No,Rent,1
25,273480,674860,585,9,1,36675,36,No,Rent,1
36,888362,653011,740,17,0,19865,48,No,Own,0
60,630469,509261,694,18,0,5277,60,No,Rent,0
25,843919,524749,743,1,3,31774,36,No,Mortgage,0
48,867883,564371,686,4,1,8375,60,No,Mortgage,0
37,755928,820128,658,20,4,34552,36,No,Rent,1
25,600396,623063,667,7,5,26391,36,Yes,Mortgage,1
61,547181,178882,747,21,4,34343,60,Yes,Own,0
59,150000,989202,575,1,2,8655,24,Yes,Own,1
55,995781,658214,507,25,2,24470,36,No,Own,0
39,686998,1024716,607,6,3,12124,60,No,Own,0
61,825620,419035,831,12,3,20378,36,No,Rent,0
27,798783,700908,815,13,0,17961,60,No,Rent,0
21,525137,760842,773,0,4,33412,60,No,Mortgage,1
65,997643,271957,508,4,5,27853,36,No,Rent,0
52,614255,860976,628,28,2,3138,12,No,Rent,0
35,1026683,341523,568,12,1,27696,60,No,Rent,0
33,150000,747645,543,17,2,24290,60,No,Rent,1
52,821805,410535,728,30,4,18821,36,No,Rent,0
37,549291,498556,813,0,2,16252,60,No,Mortgage,0
46,203171,801665,831,21,5,34195,36,No,Rent,1
62,610838,362862,820,20,3,13727,60,No,Rent,0
40,1188251,50000,719,14,2,14638,24,No,Rent,0
34,395832,292279,682,18,0,9606,60,No,Rent,0
34,787893,753244,627,18,4,17467,60,No,Own,0
61,624177,593683,784,13,2,0,24,Yes,Rent,0
21,150000,445888,692,2,5,43762,60,No,Rent,1
62,686624,324541,538,11,5,45246,36,No,Own,1
59,353597,542339,583,5,0,11426,24,No,Own,0
55,1168913,280470,494,8,0,15743,60,No,Own,0
58,817236,180759,671,22,3,30825,12,Yes,Rent,0
61,472071,257253,744,7,0,12474,36,No,Rent,0
51,521102,484821,624,8,1,31689,24,No,Rent,0
35,1067167,115820,616,15,3,38728,12,No,Own,0
44,663892,50000,620,11,5,24332,60,Yes,Mortgage,0
42,850557,926366,630,23,5,28606,60,No,Rent,0
24,855593,542324,791,3,1,28119,36,No,Mortgage,0
21,741371,124838,759,4,0,6828,36,Yes,Mortgage,0
65,856159,558359,732,22,2,6500,24,No,Rent,0
34,152928,694317,612,9,3,20727,24,No,Rent,1
58,1368190,451919,522,23,3,32592,60,No,Rent,1
26,408008,596879,694,0,3,13582,36,No,Own,0
51,1265173,65217,687,5,2,19781,84,No,Own,0
45,348496,485055,617,15,2,20256,36,No,Mortgage,0
42,476916,339847,708,15,5,15876,24,No,Own,0
34,150000,629178,674,12,0,16875,84,No,Own,1
62,994877,388195,668,9,4,29401,36,No,Mortgage,0
25,657814,213023,560,10,0,28905,36,No,Rent,0
56,1157611,925369,541,16,4,37697,36,No,Own,0
29,297313,1028575,637,10,1,26589,60,No,Mortgage,1
65,1260695,1075639,816,14,4,45794,36,No,Rent,0
54,150000,657300,699,7,0,15684,24,No,Own,1
62,997207,643496,742,5,0,0,48,Yes,Rent,0
49,538818,260866,574,28,4,20401,48,No,Mortgage,0
32,528691,308697,752,8,2,18053,48,No,Rent,0
45,789474,303279,452,2,4,27468,60,No,Own,1
40,150000,931192,810,5,5,30401,60,No,Own,1
38,630359,933154,622,18,3,36161,48,No,Rent,1
35,511711,741509,700,18,4,48114,24,No,Rent,0
47,622970,344443,637,9,5,32146,36,No,Mortgage,0
21,1423161,533868,669,3,4,39198,12,No,Own,0
40,970910,508147,656,1,3,19111,12,No,Mortgage,0
62,308418,648995,647,17,3,35889,36,No,Rent,1
61,806751,206205,722,16,0,16919,36,No,Rent,0
21,723897,718084,622,2,4,34830,48,Yes,Mortgage,1
60,771698,988444,850,14,5,13821,60,Yes,Rent,0
65,435113,486676,567,9,4,27513,60,No,Rent,1
30,817036,585989,586,3,1,0,60,No,Rent,1
25,714251,694425,609,5,4,40579,60,Yes,Rent,1
43,839841,663325,657,12,3,44313,36,No,Mortgage,0
23,515721,403770,681,0,3,20206,36,No,Rent,0
45,1025224,50000,751,1,3,30472,36,No,Rent,0
54,872730,362646,686,12,1,22099,60,No,Mortgage,0
44,930349,764892,788,30,2,30760,84,No,Own,0
39,1389766,406446,844,23,5,19166,24,No,Own,0
27,1105732,50000,683,12,5,13430,48,No,Rent,0
29,827848,710906,744,13,5,29866,60,No,Own,0
64,559054,794215,606,7,0,20923,36,No,Mortgage,0
45,494135,604501,758,8,2,14940,84,No,Rent,0
21,447196,568996,651,1,1,11775,48,No,Rent,0
42,650052,1096262,850,18,4,26628,36,No,Rent,0
58,944181,514333,643,15,3,28271,36,No,Mortgage,0
28,508456,896407,634,13,1,31335,60,No,Rent,0
43,789563,50000,573,25,3,3632,36,No,Rent,0
47,786768,468740,534,11,5,29323,48,Yes,Rent,1
24,687291,620674,849,2,1,0,24,No,Own,0
47,865321,523509,492,18,3,29984,48,No,Own,1
62,1053909,390649,759,17,3,15007,36,No,Mortgage,0
51,179803,305328,652,27,1,13456,60,Yes,Rent,1
51,821343,290856,624,14,5,19232,60,No,Mortgage,0
32,576158,386071,623,13,2,31466,84,No,Mortgage,0
48,1746613,744304,835,11,4,33759,36,No,Rent,0
63,880266,357114,660,26,3,31232,36,No,Rent,0
55,659972,206279,838,5,5,30771,24,Yes,Own,0
50,1162448,1345246,673,18,2,36193,60,Yes,Own,0
63,505201,792792,698,3,5,45780,24,No,Own,0
57,729901,50000,621,22,1,24752,12,No,Own,0
25,553090,295984,734,6,1,15695,24,No,Rent,0
61,918546,746215,724,5,2,1393,48,Yes,Rent,0
46,748325,935272,751,8,5,16972,48,Yes,Rent,0
54,660532,752341,691,24,1,20538,36,No,Rent,0
30,204558,50000,665,5,1,20712,48,No,Mortgage,0
56,919285,306715,679,23,1,21452,12,No,Mortgage,0
40,1016379,671970,850,11,5,37273,36,No,Mortgage,0
32,602219,490241,803,20,5,36194,12,No,Rent,0
30,872519,943835,676,1,1,9536,36,No,Mortgage,0
38,1273529,539139,657,13,0,14320,84,No,Mortgage,0
32,991204,978024,727,13,1,20202,48,No,Own,0
43,522375,791282,850,25,0,1440,60,No,Rent,0
64,687943,514813,608,22,3,52360,36,Yes,Rent,1
44,988765,399894,651,15,1,18802,60,No,Mortgage,0
24,578779,200880,840,4,5,33655,36,No,Own,0
56,735356,401476,685,2,4,39874,60,Yes,Rent,1
52,1081707,420265,674,22,4,32613,48,No,Mortgage,0
44,846893,1198368,703,9,4,29344,60,No,Own,0
40,253191,795781,665,22,4,50421,48,No,Rent,1
25,150000,199068,607,4,2,0,60,No,Own,1
64,656593,301078,471,10,3,25521,24,No,Own,0
64,597508,737892,604,5,1,20616,36,No,Mortgage,1
29,432102,808300,581,9,3,32057,60,No,Rent,1
35,478386,871369,673,3,0,0,60,No,Own,1
25,1071451,187012,567,9,3,37145,84,No,Rent,0
26,1204491,240055,688,8,4,31229,60,No,Own,0
54,794747,157737,615,13,5,23902,24,No,Mortgage,0
52,272991,502109,831,27,5,66810,60,No,Mortgage,1
49,1280970,1113235,742,30,4,27326,36,No,Mortgage,0
26,860706,238415,739,6,0,11612,60,No,Rent,0
40,1258549,215124,698,23,0,6286,36,No,Own,0
25,1380979,187977,774,6,5,40488,84,No,Rent,0
65,833109,544921,609,30,2,31899,36,No,Mortgage,0
21,907291,566275,728,3,1,28242,48,No,Mortgage,0
58,1344537,1035389,517,25,1,34815,60,No,Own,0
28,1307027,826745,814,8,2,22760,60,No,Own,0
28,740259,875896,723,2,5,38306,60,No,Own,0
21,299116,624279,700,0,5,21347,24,No,Rent,1
47,873906,873012,526,32,0,27696,12,No,Rent,0
36,1053100,449741,622,21,3,27040,36,No,Mortgage,0
56,1573811,82774,696,27,4,31622,48,No,Rent,0
34,670215,940387,803,13,1,7913,60,No,Rent,0
41,852509,825320,580,2,3,19664,36,No,Mortgage,0
42,589036,95858,623,15,0,5225,84,Yes,Own,0
31,817114,709267,771,5,0,2566,60,No,Mortgage,0
55,685868,1006712,726,6,2,30657,60,No,Rent,0
62,687755,690176,850,16,1,20259,36,Yes,Rent,0
59,748510,995384,677,29,3,22874,24,No,Rent,0
41,901342,925600,671,13,2,20260,36,No,Rent,0
51,1230112,445590,597,1,0,14599,48,No,Rent,0
23,325155,612137,592,9,2,31581,36,No,Rent,1
38,752207,170629,663,19,4,37055,60,No,Mortgage,0
44,1137804,839698,690,17,2,26584,24,No,Rent,0
46,862465,462690,610,29,5,39790,36,No,Rent,0
39,1184066,680598,648,16,3,38927,36,Yes,Rent,0
56,253418,499778,739,5,3,21029,48,No,Rent,1
56,866389,454882,672,17,5,58696,60,No,Mortgage,0
60,150000,339087,559,3,0,511,60,No,Rent,1
28,491483,996476,505,7,0,3323,36,No,Rent,1
31,211529,61401,702,6,0,25489,48,No,Mortgage,0
28,532517,306430,850,4,4,30183,36,No,Own,0
45,786550,1313053,642,26,2,18840,36,No,Rent,0
31,921168,283950,638,15,0,19853,84,No,Mortgage,0
53,255430,235262,639,12,5,35712,60,No,Own,1
38,496617,95329,664,16,3,19535,24,No,Mortgage,0
47,1133918,579765,554,4,0,19408,48,No,Own,0
55,582048,285673,607,27,3,14187,48,Yes,Rent,1
21,776081,481942,656,4,2,24317,12,No,Mortgage,1
51,936551,125719,796,4,2,11071,60,No,Rent,0
39,728357,505616,697,17,2,14708,36,No,Mortgage,0
29,754428,283633,778,10,3,34136,36,No,Rent,0
21,1199797,297478,621,3,1,26396,84,No,Own,0
39,798973,500090,741,0,3,11684,12,No,Own,0
53,150000,347931,739,29,2,15308,60,No,Mortgage,0
62,593942,638166,739,11,1,30766,48,No,Rent,0
47,459786,264733,589,11,4,15864,60,No,Rent,1
51,576745,142839,450,9,1,5656,48,No,Rent,0
65,229374,700734,848,23,2,27275,60,No,Mortgage,0
40,327167,143681,676,20,3,34778,36,No,Rent,0
42,505507,94490,675,9,0,1669,60,No,Own,0
63,794701,328386,742,14,4,34367,36,No,Mortgage,0
26,563837,50000,571,2,4,50523,24,No,Rent,1
64,707016,1126561,618,23,2,41230,36,No,Own,0
33,750947,220835,850,10,3,9479,48,No,Rent,0
41,758457,50000,750,19,3,26330,12,No,Mortgage,0
52,556436,424978,606,4,5,44425,60,No,Mortgage,1
24,231010,407620,480,4,0,21340,84,No,Rent,1
46,1147260,966196,618,30,5,40887,48,Yes,Own,0
41,933823,427277,577,7,1,20392,60,No,Rent,0
22,420081,419166,728,6,3,42968,60,Yes,Own,1
24,783831,495401,769,0,1,21158,36,No,Mortgage,0
41,758438,910155,682,9,1,18629,36,No,Rent,0
37,514197,129654,663,19,3,36744,24,No,Mortgage,0
45,722428,709108,651,7,1,4371,60,No,Own,0
21,704329,491549,748,4,3,30359,60,No,Rent,0
21,825406,668541,759,3,0,8839,36,No,Rent,0
50,950298,737840,736,14,3,28803,48,No,Own,1
64,781766,266074,732,16,2,15167,36,No,Rent,0
21,1182676,94073,629,4,2,297,36,No,Own,0
40,408536,780835,714,21,4,42844,24,No,Rent,1
44,177321,252247,597,23,4,15549,60,No,Rent,1
65,554949,98572,517,20,0,24317,60,No,Mortgage,0
50,810696,682020,690,14,1,2152,24,No,Mortgage,0
38,164286,394455,473,4,3,28661,12,No,Rent,1
21,624038,50000,771,5,0,5869,36,Yes,Mortgage,0
25,468559,568096,571,9,5,33970,60,Yes,Mortgage,1
51,150000,717337,719,9,0,17420,24,No,Own,1
46,293469,654039,661,24,5,26168,36,No,Rent,1
32,654102,512514,587,16,1,8127,84,No,Own,1
51,622433,50000,797,23,3,9095,24,No,Rent,0
39,379319,185953,663,21,5,40693,36,No,Rent,1
52,735240,636785,699,15,1,2492,24,No,Mortgage,0
36,203648,801216,784,3,4,37214,60,No,Mortgage,1
32,538904,341847,765,4,5,42404,60,No,Rent,0
63,1185894,625115,776,30,3,33981,48,No,Mortgage,0
27,314166,447671,798,5,1,12674,36,No,Rent,0
47,1153232,180807,820,21,3,29486,48,No,Mortgage,0
21,843988,543707,749,4,1,21408,36,No,Mortgage,0
32,522043,887032,709,9,0,1538,60,No,Own,0
37,850922,474186,494,15,1,14832,36,Yes,Own,1
41,560320,492570,655,6,0,18162,24,No,Rent,0
42,345368,341869,518,17,2,12636,48,No,Mortgage,1
57,498930,576554,699,19,3,12873,36,No,Own,1
21,333700,577525,685,6,5,20374,24,No,Rent,1
53,791911,213248,635,15,2,27184,84,Yes,Mortgage,0
37,205642,578046,642,19,5,28174,60,No,Rent,1
63,244857,573512,850,20,3,27302,60,No,Mortgage,0
29,876690,639551,707,10,4,40281,60,No,Own,0
29,150000,996042,782,13,3,37280,36,Yes,Mortgage,1
26,318339,1156867,752,8,1,7890,60,No,Mortgage,1
28,446501,568605,850,7,2,35402,84,No,Rent,0
55,784949,227033,782,0,4,24502,60,No,Own,0
56,597539,687959,681,9,2,25451,36,No,Mortgage,0
33,529952,613071,646,4,2,16010,24,No,Rent,1
37,1443906,78901,689,15,0,0,48,No,Own,0
51,930571,737310,657,20,0,21048,48,No,Rent,0
63,615840,406194,596,14,5,43871,48,No,Mortgage,0
46,854973,919871,514,10,4,21342,12,Yes,Mortgage,1
45,379002,696472,751,22,3,38832,48,Yes,Rent,1
62,803782,180524,763,15,1,13874,36,No,Rent,0
28,307409,605942,712,9,5,33889,24,No,Rent,0
27,569701,1310814,707,4,4,21022,36,No,Own,1
56,425128,507466,547,28,0,6166,48,No,Own,0
52,550874,51100,780,9,5,38451,60,No,Rent,0
42,415098,1014966,757,17,5,38967,60,No,Mortgage,1
59,993196,533118,597,24,3,20769,24,No,Own,0
49,662015,1087203,582,0,5,38382,36,No,Mortgage,1
51,634715,50000,775,9,4,38033,60,No,Rent,0
22,879398,686067,746,5,0,3887,36,No,Rent,0
60,580076,762475,650,16,4,46520,60,No,Rent,0
63,426186,340675,774,17,2,20598,48,No,Mortgage,0
38,615244,162919,678,10,3,19550,84,No,Rent,0
22,734874,904629,819,1,0,30523,60,No,Rent,0
26,661289,712033,591,3,4,45678,60,Yes,Rent,1
27,389677,587017,553,6,4,30965,60,Yes,Mortgage,1
63,1270310,628630,524,26,4,33072,60,No,Mortgage,0
36,1517484,574868,702,18,1,3907,48,No,Rent,0
51,913093,383625,607,6,5,35856,48,No,Rent,0
64,150000,526311,654,5,0,19788,60,No,Rent,1
40,1403466,761816,618,21,5,34557,48,No,Mortgage,0
43,835463,334317,453,0,3,27518,60,No,Own,1
55,813339,50000,637,7,0,13168,36,No,Rent,0
61,378070,441720,612,3,0,13561,24,No,Own,0
61,1051855,499316,673,21,0,35462,60,No,Own,0
24,774238,755433,591,6,5,42108,60,Yes,Rent,1
31,760135,376702,654,6,5,33467,60,No,Mortgage,0
63,235826,1170616,790,9,0,10527,60,Yes,Own,1
25,836477,201137,774,5,1,6693,36,No,Rent,0
38,930864,477996,474,11,0,16010,36,Yes,Own,1
50,247879,561427,846,29,5,68224,60,No,Mortgage,1
29,1027444,1067276,608,7,5,41308,60,No,Own,1
30,921474,655438,688,8,4,42282,60,No,Own,0
42,465694,1484917,672,6,4,31406,60,No,Rent,1
45,911476,75587,727,3,5,30192,36,No,Rent,0
33,150000,797590,649,13,0,13075,48,No,Rent,1
43,768289,197991,533,19,5,40110,48,No,Rent,1
23,403980,1276205,645,0,4,19679,48,No,Own,1
61,486651,388766,628,12,0,0,60,No,Own,0
42,422328,250208,549,25,2,17454,24,No,Rent,0
55,303646,540679,646,29,1,6707,60,No,Mortgage,0
43,606128,647735,571,6,0,10234,24,No,Own,0
37,323026,741018,729,3,5,44577,60,No,Rent,1
40,150000,632811,587,7,0,15460,60,Yes,Rent,1
60,1445876,793342,671,24,4,38541,12,Yes,Rent,0
29,1034274,195645,518,7,3,38565,84,No,Rent,1
45,840377,50000,618,20,1,13861,12,No,Own,0
46,328657,334256,772,25,2,10828,24,No,Mortgage,0
52,660053,573927,711,30,4,47091,24,No,Own,0
53,797304,492849,721,29,3,15961,36,No,Rent,0
37,1130123,734798,599,0,2,18387,36,No,Rent,1
65,936247,824085,692,9,5,36400,48,No,Own,0
52,1057042,50000,645,24,1,24313,12,Yes,Rent,0
42,948000,1494631,585,17,4,20503,60,No,Own,0
37,1238147,1079176,712,18,0,20385,60,No,Mortgage,0
41,1074070,760018,659,17,2,16875,60,No,Own,1
62,363150,766750,850,26,1,30082,84,No,Rent,0
62,969008,1037218,703,25,4,43347,48,No,Mortgage,0
40,193082,648833,774,15,2,20692,12,No,Rent,1
47,913903,534353,482,17,4,29307,48,No,Own,0
21,773391,545813,662,3,3,28565,60,No,Rent,0
59,446029,283387,572,0,0,12047,60,Yes,Own,0
63,838720,769168,668,14,3,34363,60,Yes,Mortgage,0
63,627748,300261,786,8,1,25784,48,No,Rent,1
51,1241446,50000,659,5,1,18907,84,No,Own,0
24,677076,50000,807,6,3,29969,36,No,Own,0
31,1075149,790884,538,14,5,41209,60,No,Mortgage,0
30,182858,468131,747,12,5,34597,24,No,Rent,1
30,465822,726293,752,9,2,40288,12,No,Mortgage,1
21,361844,491970,422,5,5,27580,84,Yes,Rent,1
26,436978,859554,776,3,4,20530,84,No,Rent,0
53,1307046,416116,674,0,0,16966,60,No,Rent,0
56,677491,50000,776,21,3,44144,60,Yes,Rent,0
42,735841,391402,643,12,0,17057,60,No,Mortgage,0
25,846508,702060,709,7,3,29555,48,No,Rent,0
31,1071153,454338,659,12,3,41399,36,Yes,Rent,0
28,354153,725115,573,15,5,44673,60,Yes,Mortgage,1
28,166328,50000,688,2,3,29794,36,No,Rent,0
22,542883,735712,622,9,5,41280,60,No,Own,1
45,620542,78481,810,11,3,43013,12,No,Own,0
60,907703,629220,648,18,1,9291,60,Yes,Mortgage,0
28,1527093,569920,544,15,0,606,36,No,Rent,0
59,338520,522010,734,14,2,35066,36,No,Rent,0
28,985978,998130,744,9,0,15091,60,No,Mortgage,0
41,666337,50000,593,13,3,27149,60,Yes,Mortgage,0
63,492689,259756,740,15,3,20846,48,No,Mortgage,0
42,682559,850096,644,17,2,37649,48,No,Rent,0
28,525699,478591,695,0,2,14361,36,No,Rent,0
25,1265555,96543,769,4,3,35811,36,No,Rent,0
44,622822,121737,639,25,2,16046,12,No,Rent,0
40,379432,50000,703,16,2,23626,36,No,Own,0
64,1037950,441200,757,18,3,22506,36,No,Mortgage,0
64,528194,392389,642,9,0,0,60,No,Own,0
33,604055,674781,716,11,2,48359,36,No,Mortgage,1
39,763530,237574,665,19,3,31925,60,No,Mortgage,0
30,844782,695407,850,7,5,26984,84,Yes,Rent,0
31,796552,651089,842,13,1,18568,60,No,Rent,0
22,1148337,635021,761,4,5,42656,36,No,Rent,0
65,615981,220830,611,5,3,42793,84,No,Mortgage,0
50,999345,89585,595,1,2,30878,84,Yes,Own,1
51,1213089,592970,679,28,0,19713,60,Yes,Rent,0
56,881206,946407,756,28,4,7925,24,No,Rent,0
46,285607,434818,622,13,3,20599,36,No,Mortgage,0
33,904127,647759,675,6,5,35796,84,No,Rent,0
28,976394,401237,850,3,5,42685,36,No,Own,0
38,1371491,552027,713,0,4,27826,24,No,Mortgage,0
61,1162675,616459,603,24,5,32342,36,Yes,Mortgage,0
59,665125,50000,842,17,1,30361,60,No,Mortgage,0
25,679897,50000,772,5,3,26206,60,Yes,Rent,0
42,633626,1117626,842,19,3,26793,36,No,Rent,0
23,736180,776434,803,5,0,30329,84,No,Mortgage,0
38,174510,144038,695,15,1,13511,60,No,Rent,0
23,743991,458888,733,3,5,24297,60,No,Rent,0
30,619605,606560,669,0,0,15547,36,No,Own,0
28,213831,113069,531,8,3,40907,12,Yes,Rent,1
48,1305617,511611,482,14,4,53042,48,No,Mortgage,0
25,845304,746161,680,8,3,19657,60,No,Own,0
28,720472,750393,804,12,0,19657,36,No,Rent,0
34,933373,620392,572,17,0,2485,36,No,Rent,0
51,635977,180081,708,14,3,18930,24,No,Mortgage,0
43,278229,339224,765,19,3,32645,60,Yes,Rent,0
50,789755,703886,728,14,2,36843,60,No,Rent,0
32,210870,190103,721,15,2,19395,48,No,Mortgage,0
23,399465,1219100,722,0,4,21483,48,No,Own,0
50,477660,296678,639,11,4,45098,60,No,Mortgage,0
37,461390,523084,780,0,2,18053,60,No,Mortgage,0
49,571505,670053,691,18,3,26012,36,No,Rent,0
44,650338,1041574,752,14,5,31928,36,No,Rent,0
65,196108,595623,541,24,5,38017,48,No,Mortgage,1
51,1241374,565017,644,10,0,16632,48,No,Rent,0
23,789952,306645,709,5,3,29595,84,No,Mortgage,0
21,150000,879306,597,4,5,36442,36,No,Rent,1
32,397603,1290648,501,5,0,1591,48,No,Rent,1
31,919674,197618,838,12,2,9116,48,No,Rent,0
48,453182,315251,744,24,3,9660,24,No,Mortgage,0
